onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/wax_paper/wax_paper_07s.jpg	21559	1797	7	n/a	1797.0000	25318.0000	7.0000	n/a
4.7000	500	exp	images_meg/cuckoo_clock/cuckoo_clock_07s.jpg	5479	457	7	n/a	457.0000	6607.0000	7.0000	n/a
6.0000	500	catch	images_catch_meg/catch177.jpg	22425	1855	177	n/a	n/a	n/a	n/a	0.5482
7.4500	500	exp	images_meg/duckling/duckling_07s.jpg	6319	527	7	n/a	527.0000	7646.0000	7.0000	n/a
8.7500	500	exp	images_meg/swordfish/swordfish_07s.jpg	19243	1604	7	n/a	1604.0000	22664.0000	7.0000	n/a
10.2500	500	exp	images_meg/cucumber/cucumber_07s.jpg	5491	458	7	n/a	458.0000	6628.0000	7.0000	n/a
11.8000	500	exp	images_meg/gondola/gondola_07s.jpg	8299	692	7	n/a	692.0000	9901.0000	7.0000	n/a
13.3500	500	exp	images_meg/football_helmet/football_helmet_07s.jpg	7567	631	7	n/a	631.0000	9106.0000	7.0000	n/a
14.6500	500	exp	images_meg/snowmobile/snowmobile_07s.jpg	17803	1484	7	n/a	1484.0000	21020.0000	7.0000	n/a
16.1000	500	exp	images_meg/spaghetti/spaghetti_07s.jpg	18043	1504	7	n/a	1504.0000	21277.0000	7.0000	n/a
17.5000	500	test	images_test_meg/eggbeater_15s.jpg	22584	549	13	136.0000	549.0000	7976.0000	15.0000	n/a
19.0500	500	test	images_test_meg/taillight_13s.jpg	22634	1618	13	186.0000	1618.0000	22851.0000	13.0000	n/a
20.6000	500	exp	images_meg/refrigerator/refrigerator_07s.jpg	15607	1301	7	n/a	1301.0000	18523.0000	7.0000	n/a
21.9000	500	exp	images_meg/webcam/webcam_07s.jpg	21595	1800	7	n/a	1800.0000	25365.0000	7.0000	n/a
23.4500	500	catch	images_catch_meg/catch010.jpg	22258	1855	10	n/a	n/a	n/a	n/a	0.5622
24.8000	500	exp	images_meg/porcupine/porcupine_07s.jpg	14719	1227	7	n/a	1227.0000	17459.0000	7.0000	n/a
26.5000	500	exp	images_meg/mousetrap/mousetrap_07s.jpg	12355	1030	7	n/a	1030.0000	14685.0000	7.0000	n/a
27.8000	500	exp	images_meg/bracket/bracket_07s.jpg	2275	190	7	n/a	190.0000	2883.0000	7.0000	n/a
29.4000	500	exp	images_meg/spam/spam_07s.jpg	18055	1505	7	n/a	1505.0000	21291.0000	7.0000	n/a
30.7000	500	exp	images_meg/spear/spear_07s.jpg	18127	1511	7	n/a	1511.0000	21375.0000	7.0000	n/a
32.3000	500	exp	images_meg/licorice/licorice_07s.jpg	11071	923	7	n/a	923.0000	13188.0000	7.0000	n/a
33.7000	500	exp	images_meg/cardigan/cardigan_07s.jpg	3283	274	7	n/a	274.0000	4024.0000	7.0000	n/a
35.2000	500	exp	images_meg/soy_sauce/soy_sauce_07s.jpg	18007	1501	7	n/a	1501.0000	21239.0000	7.0000	n/a
36.8000	500	exp	images_meg/sarcophagus/sarcophagus_07s.jpg	16303	1359	7	n/a	1359.0000	19330.0000	7.0000	n/a
38.5000	500	exp	images_meg/lasagna/lasagna_07s.jpg	10783	899	7	n/a	899.0000	12871.0000	7.0000	n/a
40.0500	500	test	images_test_meg/ferris_wheel_20s.jpg	22489	580	13	41.0000	580.0000	8404.0000	20.0000	n/a
41.4000	500	exp	images_meg/mango/mango_07s.jpg	11599	967	7	n/a	967.0000	13780.0000	7.0000	n/a
42.8500	500	catch	images_catch_meg/catch149.jpg	22397	1855	149	n/a	n/a	n/a	n/a	0.5115
44.4000	500	exp	images_meg/log/log_07s.jpg	11323	944	7	n/a	944.0000	13474.0000	7.0000	n/a
46.0500	500	exp	images_meg/sorbet/sorbet_07s.jpg	17971	1498	7	n/a	1498.0000	21197.0000	7.0000	n/a
47.4500	500	exp	images_meg/diamond/diamond_07s.jpg	5815	485	7	n/a	485.0000	7017.0000	7.0000	n/a
49.0000	500	exp	images_meg/pothole/pothole_07s.jpg	14803	1234	7	n/a	1234.0000	17552.0000	7.0000	n/a
50.3500	500	exp	images_meg/car_seat/car_seat_07s.jpg	3235	270	7	n/a	270.0000	3970.0000	7.0000	n/a
51.9500	500	exp	images_meg/ice-cream_cone/ice-cream_cone_07s.jpg	9847	821	7	n/a	821.0000	11742.0000	7.0000	n/a
53.4500	500	exp	images_meg/radish/radish_07s.jpg	15295	1275	7	n/a	1275.0000	18163.0000	7.0000	n/a
55.0000	500	exp	images_meg/laundry_basket/laundry_basket_07s.jpg	10831	903	7	n/a	903.0000	12926.0000	7.0000	n/a
56.4000	500	exp	images_meg/beachball/beachball_07s.jpg	1195	100	7	n/a	100.0000	1501.0000	7.0000	n/a
58.0500	500	exp	images_meg/bow1/bow1_07s.jpg	2095	175	7	n/a	175.0000	2665.0000	7.0000	n/a
59.3500	500	exp	images_meg/wheelchair/wheelchair_07n.jpg	21703	1809	7	n/a	1809.0000	25482.0000	7.0000	n/a
61.0000	500	exp	images_meg/gift/gift_07s.jpg	8071	673	7	n/a	673.0000	9641.0000	7.0000	n/a
62.5000	500	exp	images_meg/sonogram/sonogram_07s.jpg	17959	1497	7	n/a	1497.0000	21184.0000	7.0000	n/a
64.1000	500	catch	images_catch_meg/catch144.jpg	22392	1855	144	n/a	n/a	n/a	n/a	0.5665
65.4500	500	exp	images_meg/leggings/leggings_07s.jpg	10951	913	7	n/a	913.0000	13061.0000	7.0000	n/a
67.0000	500	exp	images_meg/kebab/kebab_07n.jpg	10387	866	7	n/a	866.0000	12386.0000	7.0000	n/a
68.4000	500	exp	images_meg/dumbwaiter/dumbwaiter_07s.jpg	6379	532	7	n/a	532.0000	7726.0000	7.0000	n/a
69.8000	500	exp	images_meg/wafer/wafer_07s.jpg	21235	1770	7	n/a	1770.0000	24955.0000	7.0000	n/a
71.1500	500	test	images_test_meg/uniform_14s.jpg	22542	1748	13	94.0000	1748.0000	24642.0000	14.0000	n/a
72.8500	500	catch	images_catch_meg/catch049.jpg	22297	1855	49	n/a	n/a	n/a	n/a	n/a
74.4500	500	exp	images_meg/watermelon/watermelon_07s.jpg	21523	1794	7	n/a	1794.0000	25280.0000	7.0000	n/a
75.8500	500	exp	images_meg/dresser/dresser_07s.jpg	6235	520	7	n/a	520.0000	7546.0000	7.0000	n/a
77.4500	500	exp	images_meg/sheep/sheep_07s.jpg	16975	1415	7	n/a	1415.0000	20082.0000	7.0000	n/a
78.9500	500	exp	images_meg/watering_can/watering_can_07s.jpg	21511	1793	7	n/a	1793.0000	25266.0000	7.0000	n/a
80.3000	500	exp	images_meg/tupperware/tupperware_07s.jpg	20755	1730	7	n/a	1730.0000	24385.0000	7.0000	n/a
81.8000	500	exp	images_meg/coral/coral_07s.jpg	4879	407	7	n/a	407.0000	5852.0000	7.0000	n/a
83.2500	500	exp	images_meg/seesaw/seesaw_07s.jpg	16831	1403	7	n/a	1403.0000	19923.0000	7.0000	n/a
84.5500	500	exp	images_meg/muffin/muffin_07n.jpg	12427	1036	7	n/a	1036.0000	14766.0000	7.0000	n/a
86.0500	500	exp	images_meg/rhubarb/rhubarb_07n.jpg	15691	1308	7	n/a	1308.0000	18624.0000	7.0000	n/a
87.7500	500	exp	images_meg/cannonball/cannonball_07s.jpg	3139	262	7	n/a	262.0000	3851.0000	7.0000	n/a
89.2000	500	exp	images_meg/air_conditioner/air_conditioner_07s.jpg	55	5	7	n/a	5.0000	65.0000	7.0000	n/a
90.8500	500	exp	images_meg/keg/keg_07s.jpg	10399	867	7	n/a	867.0000	12398.0000	7.0000	n/a
92.3500	500	exp	images_meg/staple/staple_07s.jpg	18451	1538	7	n/a	1538.0000	21736.0000	7.0000	n/a
93.7500	500	exp	images_meg/scoop/scoop_07s.jpg	16579	1382	7	n/a	1382.0000	19629.0000	7.0000	n/a
95.3500	500	catch	images_catch_meg/catch119.jpg	22367	1855	119	n/a	n/a	n/a	n/a	0.4308
