onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/wick/wick_04s.jpg	21784	1816	4	n/a	1816.0000	25571.0000	4.0000	n/a
4.5500	500	exp	images_meg/needle/needle_04s.jpg	12664	1056	4	n/a	1056.0000	15032.0000	4.0000	n/a
5.9000	500	test	images_test_meg/stalagmite_14s.jpg	22533	1535	13	85.0000	1535.0000	21703.0000	14.0000	n/a
7.3000	500	exp	images_meg/tab/tab_04s.jpg	19288	1608	4	n/a	1608.0000	22714.0000	4.0000	n/a
8.9500	500	exp	images_meg/wind_chimes/wind_chimes_04s.jpg	21808	1818	4	n/a	1818.0000	25597.0000	4.0000	n/a
10.4000	500	exp	images_meg/fingerprint/fingerprint_04s.jpg	7072	590	4	n/a	590.0000	8521.0000	4.0000	n/a
11.7500	500	exp	images_meg/backgammon/backgammon_04s.jpg	580	49	4	n/a	49.0000	699.0000	4.0000	n/a
13.1500	500	exp	images_meg/swordfish/swordfish_04s.jpg	19240	1604	4	n/a	1604.0000	22661.0000	4.0000	n/a
14.8000	500	exp	images_meg/contact_lens/contact_lens_04s.jpg	4768	398	4	n/a	398.0000	5721.0000	4.0000	n/a
16.2000	500	exp	images_meg/sauce/sauce_04s.jpg	16348	1363	4	n/a	1363.0000	19375.0000	4.0000	n/a
17.7000	500	exp	images_meg/buckle/buckle_04s.jpg	2524	211	4	n/a	211.0000	3168.0000	4.0000	n/a
19.1500	500	exp	images_meg/sledgehammer/sledgehammer_04s.jpg	17536	1462	4	n/a	1462.0000	20723.0000	4.0000	n/a
20.6000	500	test	images_test_meg/meatball_15s.jpg	22605	990	13	157.0000	990.0000	14110.0000	15.0000	n/a
22.1500	500	exp	images_meg/quesadilla/quesadilla_04s.jpg	15136	1262	4	n/a	1262.0000	17969.0000	4.0000	n/a
23.8500	500	exp	images_meg/straw2/straw2_04s.jpg	18832	1570	4	n/a	1570.0000	22168.0000	4.0000	n/a
25.1500	500	catch	images_catch_meg/catch173.jpg	22421	1855	173	n/a	n/a	n/a	n/a	0.5800
26.7500	500	test	images_test_meg/sewing_kit_14s.jpg	22622	1407	13	174.0000	1407.0000	19981.0000	14.0000	n/a
28.2000	500	exp	images_meg/jetski/jetski_04s.jpg	10180	849	4	n/a	849.0000	12139.0000	4.0000	n/a
29.7500	500	exp	images_meg/brace/brace_04s.jpg	2236	187	4	n/a	187.0000	2829.0000	4.0000	n/a
31.1000	500	exp	images_meg/cufflink/cufflink_04s.jpg	5500	459	4	n/a	459.0000	6641.0000	4.0000	n/a
