onset	duration	trial_type	things_category_nr	value	sample
2.8716666666666666	0.5	exp	1422.0	20177.0	3446
4.4725	0.5	exp	1417.0	20111.0	5367
6.0225	0.5	catch	N/A	N/A	7227
7.473333333333334	0.5	test	1266.0	18049.0	8968
8.774166666666666	0.5	exp	1640.0	23161.0	10529
10.274166666666666	0.5	exp	1130.0	16098.0	12329
11.575	0.5	exp	1221.0	17375.0	13890
13.125833333333333	0.5	exp	1197.0	17022.0	15751
14.525833333333331	0.5	exp	464.0	6729.0	17431
16.026666666666667	0.5	exp	445.0	6448.0	19232
17.5275	0.5	exp	1251.0	17821.0	21033
18.9775	0.5	test	899.0	12877.0	22773
20.52833333333333	0.5	exp	195.0	2954.0	24634
21.979166666666668	0.5	test	1134.0	16153.0	26375
23.68	0.5	exp	895.0	12821.0	28416
25.28	0.5	test	934.0	13356.0	30336
26.980833333333333	0.5	exp	397.0	5716.0	32377
28.531666666666663	0.5	exp	898.0	12860.0	34238
30.0825	0.5	exp	668.0	9583.0	36099
31.7825	0.5	exp	1185.0	16863.0	38139
33.38333333333333	0.5	exp	484.0	7009.0	40060
34.9175	0.5	catch	N/A	N/A	41901
36.26833333333333	0.5	exp	1187.0	16888.0	43522
37.71833333333333	0.5	exp	672.0	9633.0	45262
39.219166666666666	0.5	exp	1710.0	24124.0	47063
40.82	0.5	exp	549.0	7972.0	48984
42.37	0.5	exp	1834.0	25829.0	50844
43.72083333333333	0.5	exp	821.0	11746.0	52465
45.12166666666667	0.5	exp	454.0	6567.0	54146
46.571666666666665	0.5	catch	N/A	N/A	55886
48.2225	0.5	exp	555.0	8053.0	57867
49.873333333333335	0.5	exp	1569.0	22162.0	59848
51.424166666666665	0.5	exp	1367.0	19435.0	61709
52.87416666666667	0.5	exp	280.0	4109.0	63449
54.575	0.5	exp	748.0	10717.0	65490
56.17583333333334	0.5	catch	N/A	N/A	67411
57.77666666666666	0.5	exp	1036.0	14770.0	69332
59.32666666666667	0.5	exp	508.0	7350.0	71192
60.8275	0.5	exp	1150.0	16366.0	72993
62.22833333333333	0.5	exp	811.0	11604.0	74674
63.528333333333336	0.5	exp	594.0	8588.0	76234
64.97916666666667	0.5	exp	1237.0	17600.0	77975
66.53	0.5	exp	89.0	1330.0	79836
67.88	0.5	exp	1442.0	20454.0	81456
69.33083333333333	0.5	exp	1101.0	15676.0	83197
70.88166666666666	0.5	exp	516.0	7494.0	85058
72.3325	0.5	exp	1105.0	15732.0	86799
73.9325	0.5	exp	703.0	10078.0	88719
75.58333333333333	0.5	catch	N/A	N/A	90700
77.1175	0.5	exp	1802.0	25396.0	92541
78.4175	0.5	exp	1410.0	20017.0	94101
79.785	0.5	test	762.0	10921.0	95742
81.46916666666667	0.5	test	1583.0	22360.0	97763
83.02	0.5	exp	1845.0	25974.0	99624
84.43666666666667	0.5	exp	1031.0	14707.0	101324
86.12083333333334	0.5	exp	245.0	3637.0	103345
87.67166666666667	0.5	exp	145.0	2223.0	105206
89.02166666666666	0.5	exp	673.0	9645.0	106826
90.58916666666669	0.5	exp	1642.0	23186.0	108707
91.92333333333332	0.5	exp	1362.0	19370.0	110308
93.47416666666666	0.5	exp	1827.0	25738.0	112169
94.77416666666667	0.5	exp	1343.0	19105.0	113729
96.275	0.5	exp	1681.0	23728.0	115530
97.82583333333334	0.5	catch	N/A	N/A	117391
99.37583333333332	0.5	exp	1064.0	15143.0	119251
100.87666666666668	0.5	exp	598.0	8648.0	121052
102.4275	0.5	exp	130.0	2004.0	122913
103.8775	0.5	test	833.0	11917.0	124653
105.32833333333332	0.5	exp	382.0	5508.0	126394
106.87916666666666	0.5	exp	721.0	10346.0	128255
108.38	0.5	exp	276.0	4057.0	130056
109.93	0.5	exp	412.0	5925.0	131916
111.33083333333332	0.5	exp	1751.0	24682.0	133597
112.93166666666669	0.5	exp	1753.0	24707.0	135518
114.48166666666668	0.5	catch	N/A	N/A	137378
116.0325	0.5	exp	622.0	8982.0	139239
117.58333333333331	0.5	test	967.0	13786.0	141100
119.1175	0.5	exp	1741.0	24544.0	142941
120.6175	0.5	exp	302.0	4405.0	144741
122.185	0.5	exp	974.0	13888.0	146622
