onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/subway/subway_07s.jpg	18943	1579	7	n/a	1579.0000	22300.0000	7.0000	n/a
4.5500	500	exp	images_meg/hubcap/hubcap_07s.jpg	9715	810	7	n/a	810.0000	11582.0000	7.0000	n/a
5.8500	500	exp	images_meg/rollerskate/rollerskate_07s.jpg	15931	1328	7	n/a	1328.0000	18895.0000	7.0000	n/a
7.3500	500	catch	images_catch_meg/catch107.jpg	22355	1855	107	n/a	n/a	n/a	n/a	0.5176
9.0500	500	exp	images_meg/pug/pug_07s.jpg	14995	1250	7	n/a	1250.0000	17793.0000	7.0000	n/a
10.5000	500	exp	images_meg/meatloaf/meatloaf_07s.jpg	11887	991	7	n/a	991.0000	14118.0000	7.0000	n/a
12.1500	500	exp	images_meg/corkboard/corkboard_07s.jpg	4927	411	7	n/a	411.0000	5906.0000	7.0000	n/a
13.7000	500	exp	images_meg/footbath/footbath_07s.jpg	7579	632	7	n/a	632.0000	9122.0000	7.0000	n/a
15.3500	500	exp	images_meg/cornhusk/cornhusk_07s.jpg	4975	415	7	n/a	415.0000	5964.0000	7.0000	n/a
17.0500	500	exp	images_meg/jeep/jeep_07s.jpg	10123	844	7	n/a	844.0000	12069.0000	7.0000	n/a
18.3500	500	exp	images_meg/webcam/webcam_07s.jpg	21595	1800	7	n/a	1800.0000	25365.0000	7.0000	n/a
19.8000	500	exp	images_meg/curling_iron/curling_iron_07s.jpg	5563	464	7	n/a	464.0000	6725.0000	7.0000	n/a
21.3000	500	exp	images_meg/seaplane/seaplane_07s.jpg	16783	1399	7	n/a	1399.0000	19870.0000	7.0000	n/a
22.6500	500	exp	images_meg/airboat/airboat_07s.jpg	103	9	7	n/a	9.0000	120.0000	7.0000	n/a
24.2500	500	catch	images_catch_meg/catch041.jpg	22289	1855	41	n/a	n/a	n/a	n/a	0.6602
25.9500	500	exp	images_meg/warthog/warthog_07s.jpg	21379	1782	7	n/a	1782.0000	25122.0000	7.0000	n/a
27.2500	500	exp	images_meg/gravestone/gravestone_07s.jpg	8527	711	7	n/a	711.0000	10201.0000	7.0000	n/a
28.6500	500	exp	images_meg/blouse/blouse_07s.jpg	1735	145	7	n/a	145.0000	2219.0000	7.0000	n/a
30.3500	500	exp	images_meg/tank1/tank1_07s.jpg	19447	1621	7	n/a	1621.0000	22891.0000	7.0000	n/a
31.8500	500	exp	images_meg/chariot/chariot_07s.jpg	3715	310	7	n/a	310.0000	4517.0000	7.0000	n/a
33.5500	500	catch	images_catch_meg/catch059.jpg	22307	1855	59	n/a	n/a	n/a	n/a	0.7961
35.1500	500	exp	images_meg/scalpel/scalpel_07s.jpg	16495	1375	7	n/a	1375.0000	19535.0000	7.0000	n/a
36.4500	500	test	images_test_meg/trowel_17s.jpg	22643	1720	13	195.0000	1720.0000	24259.0000	17.0000	n/a
38.0500	500	catch	images_catch_meg/catch045.jpg	22293	1855	45	n/a	n/a	n/a	n/a	0.5401
39.3500	500	exp	images_meg/tiara/tiara_07s.jpg	19867	1656	7	n/a	1656.0000	23384.0000	7.0000	n/a
41.0500	500	exp	images_meg/jug/jug_07s.jpg	10243	854	7	n/a	854.0000	12221.0000	7.0000	n/a
42.7000	500	exp	images_meg/parrot/parrot_07s.jpg	13459	1122	7	n/a	1122.0000	15970.0000	7.0000	n/a
44.2500	500	catch	images_catch_meg/catch090.jpg	22338	1855	90	n/a	n/a	n/a	n/a	0.6393
45.7000	500	exp	images_meg/noose/noose_07s.jpg	12751	1063	7	n/a	1063.0000	15125.0000	7.0000	n/a
47.0000	500	exp	images_meg/rock/rock_07s.jpg	15835	1320	7	n/a	1320.0000	18785.0000	7.0000	n/a
48.4500	500	exp	images_meg/bra/bra_07s.jpg	2227	186	7	n/a	186.0000	2818.0000	7.0000	n/a
49.9500	500	exp	images_meg/pickle/pickle_07s.jpg	14011	1168	7	n/a	1168.0000	16617.0000	7.0000	n/a
51.5000	500	exp	images_meg/easter_egg/easter_egg_07s.jpg	6523	544	7	n/a	544.0000	7900.0000	7.0000	n/a
53.0000	500	exp	images_meg/bin/bin_07s.jpg	1507	126	7	n/a	126.0000	1927.0000	7.0000	n/a
54.4000	500	exp	images_meg/stethoscope/stethoscope_07s.jpg	18607	1551	7	n/a	1551.0000	21910.0000	7.0000	n/a
56.0500	500	exp	images_meg/peg/peg_07s.jpg	13675	1140	7	n/a	1140.0000	16224.0000	7.0000	n/a
57.6000	500	exp	images_meg/cow/cow_07s.jpg	5119	427	7	n/a	427.0000	6156.0000	7.0000	n/a
59.0000	500	exp	images_meg/hotdog/hotdog_07s.jpg	9667	806	7	n/a	806.0000	11531.0000	7.0000	n/a
60.7000	500	exp	images_meg/baton2/baton2_07s.jpg	1123	94	7	n/a	94.0000	1415.0000	7.0000	n/a
62.2500	500	exp	images_meg/cleat/cleat_07s.jpg	4243	354	7	n/a	354.0000	5119.0000	7.0000	n/a
63.8000	500	catch	images_catch_meg/catch094.jpg	22342	1855	94	n/a	n/a	n/a	n/a	0.6078
65.5000	500	exp	images_meg/hammer/hammer_07s.jpg	8899	742	7	n/a	742.0000	10637.0000	7.0000	n/a
67.2000	500	exp	images_meg/cigar/cigar_07n.jpg	4123	344	7	n/a	344.0000	4964.0000	7.0000	n/a
68.7000	500	exp	images_meg/wing/wing_07s.jpg	21931	1828	7	n/a	1828.0000	25747.0000	7.0000	n/a
70.2500	500	exp	images_meg/camcorder/camcorder_07s.jpg	2935	245	7	n/a	245.0000	3633.0000	7.0000	n/a
71.8500	500	exp	images_meg/tool/tool_07s.jpg	20119	1677	7	n/a	1677.0000	23672.0000	7.0000	n/a
73.4500	500	test	images_test_meg/peach_14n.jpg	22521	1130	13	73.0000	1130.0000	16101.0000	14.0000	n/a
74.7500	500	test	images_test_meg/penguin_14s.jpg	22614	1146	13	166.0000	1146.0000	16307.0000	14.0000	n/a
76.4500	500	exp	images_meg/hula_hoop/hula_hoop_07s.jpg	9727	811	7	n/a	811.0000	11600.0000	7.0000	n/a
77.8500	500	catch	images_catch_meg/catch046.jpg	22294	1855	46	n/a	n/a	n/a	n/a	0.5193
79.2500	500	exp	images_meg/scoop/scoop_07s.jpg	16579	1382	7	n/a	1382.0000	19629.0000	7.0000	n/a
80.7000	500	exp	images_meg/bow1/bow1_07s.jpg	2095	175	7	n/a	175.0000	2665.0000	7.0000	n/a
82.0500	500	exp	images_meg/saddle/saddle_07s.jpg	16123	1344	7	n/a	1344.0000	19114.0000	7.0000	n/a
83.4500	500	exp	images_meg/puck/puck_07s.jpg	14947	1246	7	n/a	1246.0000	17722.0000	7.0000	n/a
84.9500	500	exp	images_meg/mandolin/mandolin_07s.jpg	11587	966	7	n/a	966.0000	13768.0000	7.0000	n/a
86.4000	500	exp	images_meg/syringe/syringe_07s.jpg	19255	1605	7	n/a	1605.0000	22676.0000	7.0000	n/a
88.0500	500	exp	images_meg/phone_booth/phone_booth_07s.jpg	13951	1163	7	n/a	1163.0000	16551.0000	7.0000	n/a
89.4500	500	exp	images_meg/extinguisher/extinguisher_07s.jpg	6763	564	7	n/a	564.0000	8165.0000	7.0000	n/a
90.9000	500	test	images_test_meg/limousine_15s.jpg	22600	932	13	152.0000	932.0000	13319.0000	15.0000	n/a
92.4000	500	test	images_test_meg/tomato_13n.jpg	22640	1673	13	192.0000	1673.0000	23626.0000	13.0000	n/a
93.9500	500	exp	images_meg/dresser/dresser_07s.jpg	6235	520	7	n/a	520.0000	7546.0000	7.0000	n/a
95.5500	500	exp	images_meg/lumber/lumber_07s.jpg	11395	950	7	n/a	950.0000	13554.0000	7.0000	n/a
