onset	duration	trial_type	things_category_nr	value	sample
2.8716666666666666	0.5	exp	1821.0	25640.0	3446
4.421666666666667	0.5	test	967.0	13786.0	5306
5.9725	0.5	exp	205.0	3093.0	7167
7.523333333333333	0.5	test	1584.0	22373.0	9028
9.023333333333332	0.5	test	141.0	2159.0	10828
10.574166666666668	0.5	exp	384.0	5533.0	12689
12.075	0.5	exp	1400.0	19885.0	14490
13.625833333333333	0.5	exp	1754.0	24718.0	16351
15.025833333333331	0.5	exp	1496.0	21173.0	18031
16.476666666666667	0.5	exp	1141.0	16239.0	19772
17.8775	0.5	catch	N/A	N/A	21453
19.5275	0.5	exp	1622.0	22909.0	23433
21.061666666666667	0.5	exp	1661.0	23447.0	25274
22.4625	0.5	exp	587.0	8486.0	26955
23.8625	0.5	exp	1784.0	25151.0	28635
25.43	0.5	test	42.0	591.0	30516
26.964166666666667	0.5	catch	N/A	N/A	32357
28.465	0.5	exp	1116.0	15876.0	34158
29.981666666666666	0.5	exp	1697.0	23942.0	35978
31.265833333333333	0.5	catch	N/A	N/A	37519
32.56666666666667	0.5	exp	442.0	6396.0	39080
33.86666666666667	0.5	exp	180.0	2734.0	40640
35.1675	0.5	exp	842.0	12041.0	42201
36.4675	0.5	exp	995.0	14170.0	43761
38.01833333333333	0.5	exp	1433.0	20322.0	45622
39.41916666666667	0.5	exp	891.0	12758.0	47303
40.91916666666667	0.5	exp	1484.0	21021.0	49103
42.27	0.5	exp	557.0	8074.0	50724
43.92083333333333	0.5	exp	140.0	2136.0	52705
45.47166666666666	0.5	exp	176.0	2685.0	54566
46.97166666666666	0.5	exp	963.0	13729.0	56366
48.5225	0.5	exp	51.0	729.0	58227
50.07333333333333	0.5	exp	1276.0	18179.0	60088
51.62416666666667	0.5	exp	7.0	92.0	61949
53.07416666666666	0.5	exp	40.0	560.0	63689
54.575	0.5	exp	728.0	10443.0	65490
56.12583333333333	0.5	catch	N/A	N/A	67351
57.72583333333333	0.5	exp	884.0	12661.0	69271
59.27666666666666	0.5	exp	347.0	5021.0	71132
60.7775	0.5	exp	1847.0	25998.0	72933
62.32833333333333	0.5	exp	704.0	10095.0	74794
63.778333333333336	0.5	exp	684.0	9796.0	76534
65.07916666666667	0.5	exp	372.0	5370.0	78095
66.37916666666666	0.5	exp	1074.0	15276.0	79655
67.86333333333333	0.5	exp	1641.0	23170.0	81436
69.43083333333334	0.5	test	423.0	6098.0	83317
71.13166666666666	0.5	exp	1240.0	17643.0	85358
72.665	0.5	test	887.0	12708.0	87198
74.16583333333334	0.5	exp	116.0	1773.0	88999
75.66666666666667	0.5	exp	676.0	9678.0	90800
77.03416666666666	0.5	exp	606.0	8760.0	92441
78.5175	0.5	catch	N/A	N/A	94221
80.085	0.5	exp	848.0	12128.0	96102
81.51916666666666	0.5	exp	1150.0	16363.0	97823
82.91916666666667	0.5	exp	1305.0	18581.0	99503
84.22	0.5	exp	301.0	4390.0	101064
85.62083333333334	0.5	exp	1374.0	19521.0	102745
87.17083333333333	0.5	exp	1216.0	17304.0	104605
88.87166666666667	0.5	exp	202.0	3055.0	106646
90.4225	0.5	exp	513.0	7438.0	108507
91.7725	0.5	exp	1212.0	17224.0	110127
93.27333333333333	0.5	exp	1111.0	15810.0	111928
94.82416666666668	0.5	exp	665.0	9542.0	113789
96.375	0.5	catch	N/A	N/A	115650
97.925	0.5	exp	278.0	4082.0	117510
99.57583333333334	0.5	exp	1321.0	18799.0	119491
101.12666666666668	0.5	exp	220.0	3300.0	121352
102.5775	0.5	test	1535.0	21703.0	123093
104.0775	0.5	exp	137.0	2095.0	124893
105.62833333333332	0.5	exp	720.0	10318.0	126754
107.02916666666668	0.5	catch	N/A	N/A	128435
108.57916666666668	0.5	exp	20.0	284.0	130295
109.98	0.5	exp	88.0	1309.0	131976
111.33083333333332	0.5	exp	737.0	10573.0	133597
112.83083333333332	0.5	exp	1452.0	20594.0	135397
114.38166666666666	0.5	exp	1639.0	23145.0	137258
115.7325	0.5	exp	707.0	10141.0	138879
117.26583333333332	0.5	exp	119.0	1819.0	140719
118.71666666666668	0.5	exp	1757.0	24769.0	142460
120.2675	0.5	exp	420.0	6040.0	144321
121.76833333333332	0.5	catch	N/A	N/A	146122
123.335	0.5	exp	216.0	3241.0	148002
124.76916666666666	0.5	exp	1378.0	19573.0	149723
126.17	0.5	exp	1687.0	23805.0	151404
127.67	0.5	exp	559.0	8102.0	153204
129.32083333333333	0.5	catch	N/A	N/A	155185
130.92166666666665	0.5	test	1407.0	19981.0	157106
132.4725	0.5	exp	1217.0	17318.0	158967
134.0225	0.5	exp	834.0	11928.0	160827
135.42333333333335	0.5	exp	1394.0	19790.0	162508
136.87416666666667	0.5	exp	762.0	10916.0	164249
138.47416666666666	0.5	exp	1191.0	16936.0	166169
140.025	0.5	exp	1398.0	19857.0	168030
141.47583333333333	0.5	exp	894.0	12806.0	169771
142.97666666666666	0.5	exp	30.0	412.0	171572
144.52666666666667	0.5	test	1448.0	20541.0	173432
146.0775	0.5	test	988.0	14083.0	175293
147.52833333333334	0.5	catch	N/A	N/A	177034
149.07916666666668	0.5	exp	1333.0	18960.0	178895
150.62916666666666	0.5	exp	820.0	11731.0	180755
152.08	0.5	exp	360.0	5209.0	182496
153.58083333333337	0.5	exp	1348.0	19166.0	184297
154.88083333333333	0.5	exp	1610.0	22744.0	185857
156.23166666666663	0.5	exp	1537.0	21725.0	187478
157.7325	0.5	exp	1099.0	15648.0	189279
159.1325	0.5	catch	N/A	N/A	190959
160.63333333333333	0.5	exp	1770.0	24956.0	192760
162.03416666666666	0.5	exp	1130.0	16095.0	194441
163.43416666666667	0.5	exp	696.0	9958.0	196121
164.735	0.5	exp	1201.0	17070.0	197682
166.1858333333333	0.5	exp	933.0	13327.0	199423
167.71916666666667	0.5	exp	83.0	1237.0	201263
169.08666666666667	0.5	exp	1708.0	24096.0	202904
170.67083333333332	0.5	exp	1729.0	24373.0	204805
172.2375	0.5	test	1641.0	23175.0	206685
173.72166666666666	0.5	exp	1263.0	17997.0	208466
175.28916666666666	0.5	exp	812.0	11617.0	210347
176.58916666666667	0.5	exp	1669.0	23561.0	211907
178.09	0.5	exp	1563.0	22077.0	213708
179.47416666666666	0.5	exp	1179.0	16778.0	215369
181.175	0.5	test	1264.0	18023.0	217410
182.725	0.5	exp	1581.0	22326.0	219270
184.0758333333333	0.5	exp	1347.0	19154.0	220891
185.6266666666667	0.5	catch	N/A	N/A	222752
187.1266666666667	0.5	test	1021.0	14555.0	224552
188.7275	0.5	exp	985.0	14040.0	226473
190.2783333333333	0.5	catch	N/A	N/A	228334
191.62916666666663	0.5	exp	1552.0	21923.0	229955
193.17916666666667	0.5	exp	594.0	8585.0	231815
194.73	0.5	test	1309.0	18643.0	233676
196.33083333333332	0.5	exp	733.0	10519.0	235597
197.88166666666663	0.5	catch	N/A	N/A	237458
199.23166666666663	0.5	exp	841.0	12027.0	239078
200.5325	0.5	exp	1523.0	21535.0	240639
201.9825	0.5	exp	1698.0	23957.0	242379
203.33333333333331	0.5	exp	1080.0	15361.0	244000
204.73416666666665	0.5	exp	1717.0	24209.0	245681
206.08416666666668	0.5	exp	1614.0	22795.0	247301
207.51833333333332	0.5	exp	633.0	9135.0	249022
209.16916666666663	0.5	exp	262.0	3852.0	251003
210.73666666666668	0.5	catch	N/A	N/A	252884
212.03666666666663	0.5	exp	1763.0	24852.0	254444
213.47083333333333	0.5	exp	1816.0	25575.0	256165
215.12166666666667	0.5	exp	401.0	5770.0	258146
216.82166666666663	0.5	exp	1107.0	15759.0	260186
218.38916666666665	0.5	exp	1095.0	15594.0	262067
219.92333333333332	0.5	exp	849.0	12143.0	263908
221.52416666666667	0.5	exp	144.0	2205.0	265829
223.12416666666667	0.5	exp	1161.0	16518.0	267749
224.675	0.5	exp	260.0	3825.0	269610
226.17583333333332	0.5	exp	161.0	2461.0	271411
227.72666666666663	0.5	test	109.0	1664.0	273272
229.02666666666667	0.5	exp	1379.0	19589.0	274832
230.3775	0.5	exp	491.0	7108.0	276453
231.87833333333333	0.5	exp	993.0	14145.0	278254
233.4283333333333	0.5	exp	969.0	13820.0	280114
235.12916666666663	0.5	exp	482.0	6972.0	282155
236.68	0.5	test	978.0	13946.0	284016
238.08	0.5	catch	N/A	N/A	285696
239.63083333333333	0.5	exp	953.0	13593.0	287557
240.98166666666663	0.5	exp	1544.0	21814.0	289178
242.33166666666668	0.5	exp	793.0	11346.0	290798
243.8325	0.5	exp	1237.0	17597.0	292599
245.38333333333333	0.5	exp	1490.0	21095.0	294460
246.8175	0.5	exp	881.0	12613.0	296181
248.4675	0.5	exp	1322.0	18815.0	298161
250.1683333333333	0.5	exp	1844.0	25959.0	300202
251.81916666666663	0.5	exp	61.0	903.0	302183
253.38666666666663	0.5	test	64.0	960.0	304064
254.78666666666663	0.5	catch	N/A	N/A	305744
256.37083333333334	0.5	exp	1512.0	21388.0	307645
257.9716666666667	0.5	exp	1231.0	17509.0	309566
259.5391666666667	0.5	exp	555.0	8050.0	311447
261.08916666666664	0.5	exp	1633.0	23069.0	313307
262.44	0.5	exp	1331.0	18933.0	314928
263.99083333333334	0.5	exp	1849.0	26027.0	316789
265.2908333333333	0.5	exp	615.0	8884.0	318349
266.7416666666667	0.5	exp	470.0	6814.0	320090
268.17583333333334	0.5	exp	58.0	858.0	321811
269.7425	0.5	test	1104.0	15718.0	323691
271.32666666666665	0.5	exp	1691.0	23861.0	325592
272.9775	0.5	exp	766.0	10975.0	327573
274.5783333333333	0.5	exp	618.0	8920.0	329494
276.12833333333333	0.5	exp	267.0	3932.0	331354
277.62916666666666	0.5	exp	1767.0	24907.0	333155
279.08	0.5	catch	N/A	N/A	334896
280.68083333333334	0.5	exp	575.0	8313.0	336817
282.2308333333333	0.5	exp	543.0	7885.0	338677
283.7316666666667	0.5	exp	1794.0	25281.0	340478
285.2825	0.5	exp	282.0	4130.0	342339
286.5825	0.5	exp	1338.0	19035.0	343899
288.0833333333333	0.5	exp	1397.0	19842.0	345700
289.63416666666666	0.5	exp	298.0	4346.0	347561
291.135	0.5	exp	1284.0	18284.0	349362
292.685	0.5	exp	992.0	14131.0	351222
294.1191666666667	0.5	test	458.0	6634.0	352943
295.68666666666667	0.5	exp	1684.0	23767.0	354824
297.0366666666667	0.5	exp	599.0	8657.0	356444
298.3875	0.5	exp	151.0	2307.0	358065
299.9216666666667	0.5	exp	177.0	2697.0	359906
301.57166666666666	0.5	catch	N/A	N/A	361886
303.13916666666665	0.5	exp	63.0	939.0	363767
304.72333333333336	0.5	exp	508.0	7347.0	365668
306.2908333333333	0.5	exp	506.0	7317.0	367549
307.5908333333333	0.5	exp	510.0	7374.0	369109
308.9916666666667	0.5	exp	87.0	1290.0	370790
310.5758333333333	0.5	exp	308.0	4492.0	372691
312.1425	0.5	exp	831.0	11884.0	374571
313.62666666666667	0.5	exp	663.0	9518.0	376352
315.2275	0.5	exp	1689.0	23834.0	378273
316.795	0.5	exp	407.0	5853.0	380154
318.145	0.5	exp	207.0	3124.0	381774
319.6458333333333	0.5	exp	1248.0	17747.0	383575
321.14666666666665	0.5	exp	1497.0	21185.0	385376
322.64666666666665	0.5	exp	1459.0	20688.0	387176
324.2308333333333	0.5	catch	N/A	N/A	389077
325.9316666666667	0.5	exp	273.0	4012.0	391118
327.49916666666667	0.5	exp	1509.0	21344.0	392999
328.9325	0.5	exp	1154.0	16426.0	394719
330.4833333333333	0.5	exp	1055.0	15021.0	396580
331.9841666666667	0.5	test	469.0	6805.0	398381
333.5683333333333	0.5	exp	255.0	3762.0	400282
335.135	0.5	exp	527.0	7647.0	402162
336.6358333333333	0.5	exp	299.0	4358.0	403963
338.18666666666667	0.5	exp	1528.0	21601.0	405824
339.52	0.5	exp	446.0	6457.0	407424
