onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/grenade/grenade_02s.jpg	8558	714	2	n/a	714.0000	10239.0000	2.0000	n/a
4.5000	500	test	images_test_meg/bear_20n.jpg	22559	106	13	111.0000	106.0000	1610.0000	20.0000	n/a
5.9500	500	exp	images_meg/hammer/hammer_02s.jpg	8894	742	2	n/a	742.0000	10632.0000	2.0000	n/a
7.5500	500	exp	images_meg/saxophone/saxophone_02s.jpg	16418	1369	2	n/a	1369.0000	19451.0000	2.0000	n/a
9.0000	500	exp	images_meg/steamroller/steamroller_02n.jpg	18542	1546	2	n/a	1546.0000	21840.0000	2.0000	n/a
10.6500	500	catch	images_catch_meg/catch001.jpg	22249	1855	1	n/a	n/a	n/a	n/a	0.4983
12.3500	500	exp	images_meg/banana_split/banana_split_02s.jpg	782	66	2	n/a	66.0000	979.0000	2.0000	n/a
14.0000	500	exp	images_meg/cigarette_holder/cigarette_holder_02s.jpg	4154	347	2	n/a	347.0000	5015.0000	2.0000	n/a
15.3000	500	exp	images_meg/life_jacket/life_jacket_02s.jpg	11090	925	2	n/a	925.0000	13208.0000	2.0000	n/a
16.8000	500	exp	images_meg/easel/easel_02s.jpg	6506	543	2	n/a	543.0000	7879.0000	2.0000	n/a
18.5000	500	exp	images_meg/lobster/lobster_02n.jpg	11270	940	2	n/a	940.0000	13419.0000	2.0000	n/a
19.9000	500	exp	images_meg/costume/costume_02s.jpg	5030	420	2	n/a	420.0000	6034.0000	2.0000	n/a
21.6000	500	exp	images_meg/flag/flag_02s.jpg	7262	606	2	n/a	606.0000	8754.0000	2.0000	n/a
23.0500	500	exp	images_meg/bat1/bat1_02s.jpg	1046	88	2	n/a	88.0000	1303.0000	2.0000	n/a
24.4500	500	exp	images_meg/torch/torch_02s.jpg	20198	1684	2	n/a	1684.0000	23761.0000	2.0000	n/a
25.9000	500	exp	images_meg/mushroom/mushroom_02n.jpg	12482	1041	2	n/a	1041.0000	14827.0000	2.0000	n/a
27.2000	500	exp	images_meg/kale/kale_02s.jpg	10322	861	2	n/a	861.0000	12307.0000	2.0000	n/a
28.5000	500	exp	images_meg/pliers/pliers_02s.jpg	14414	1202	2	n/a	1202.0000	17078.0000	2.0000	n/a
