onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/tongs/tongs_12s.jpg	20100	1675	12	n/a	1675.0000	23653.0000	12.0000	n/a
4.3500	500	exp	images_meg/sifter/sifter_12s.jpg	17328	1444	12	n/a	1444.0000	20488.0000	12.0000	n/a
5.6500	500	exp	images_meg/headdress/headdress_12s.jpg	9168	764	12	n/a	764.0000	10948.0000	12.0000	0.7677
7.0500	500	exp	images_meg/ice_cube/ice_cube_12s.jpg	9828	819	12	n/a	819.0000	11721.0000	12.0000	n/a
8.7000	500	exp	images_meg/sandbag/sandbag_12s.jpg	16248	1354	12	n/a	1354.0000	19268.0000	12.0000	n/a
10.3000	500	exp	images_meg/hot_tub/hot_tub_12s.jpg	9636	803	12	n/a	803.0000	11488.0000	12.0000	n/a
11.7000	500	exp	images_meg/baton3/baton3_12s.jpg	1140	95	12	n/a	95.0000	1433.0000	12.0000	n/a
13.3500	500	exp	images_meg/bark/bark_12s.jpg	900	75	12	n/a	75.0000	1113.0000	12.0000	n/a
14.7000	500	exp	images_meg/dalmatian/dalmatian_12s.jpg	5664	472	12	n/a	472.0000	6844.0000	12.0000	n/a
16.3500	500	exp	images_meg/brussels_sprouts/brussels_sprouts_12s.jpg	2484	207	12	n/a	207.0000	3128.0000	12.0000	n/a
17.9500	500	catch	images_catch_meg/catch147.jpg	22395	1855	147	n/a	n/a	n/a	n/a	0.5596
19.3500	500	test	images_test_meg/banana_13s.jpg	22454	64	13	6.0000	64.0000	960.0000	13.0000	n/a
20.9000	500	exp	images_meg/letter_opener/letter_opener_12s.jpg	11040	920	12	n/a	920.0000	13157.0000	12.0000	n/a
22.4000	500	exp	images_meg/brush/brush_12s.jpg	2472	206	12	n/a	206.0000	3115.0000	12.0000	n/a
23.9000	500	catch	images_catch_meg/catch120.jpg	22368	1855	120	n/a	n/a	n/a	n/a	0.5465
25.4000	500	exp	images_meg/meatball/meatball_12s.jpg	11880	990	12	n/a	990.0000	14107.0000	12.0000	n/a
26.7500	500	test	images_test_meg/crib_16n.jpg	22576	442	13	128.0000	442.0000	6404.0000	16.0000	n/a
28.3000	500	exp	images_meg/traffic_light/traffic_light_12s.jpg	20364	1697	12	n/a	1697.0000	23946.0000	12.0000	n/a
29.8000	500	exp	images_meg/cabinet/cabinet_12s.jpg	2808	234	12	n/a	234.0000	3491.0000	12.0000	n/a
31.1000	500	exp	images_meg/sewing_machine/sewing_machine_12s.jpg	16896	1408	12	n/a	1408.0000	19994.0000	12.0000	n/a
32.7000	500	exp	images_meg/pita/pita_12s.jpg	14280	1190	12	n/a	1190.0000	16928.0000	12.0000	n/a
34.0500	500	exp	images_meg/printer/printer_12s.jpg	14892	1241	12	n/a	1241.0000	17660.0000	12.0000	n/a
35.5500	500	exp	images_meg/necklace/necklace_12s.jpg	12660	1055	12	n/a	1055.0000	15025.0000	12.0000	n/a
36.8500	500	exp	images_meg/dish/dish_12s.jpg	5880	490	12	n/a	490.0000	7091.0000	12.0000	n/a
38.5500	500	exp	images_meg/beaker/beaker_12s.jpg	1224	102	12	n/a	102.0000	1539.0000	12.0000	n/a
40.1000	500	exp	images_meg/poodle/poodle_12s.jpg	14664	1222	12	n/a	1222.0000	17389.0000	12.0000	n/a
41.7500	500	test	images_test_meg/balloon_19s.jpg	22556	61	13	108.0000	61.0000	914.0000	19.0000	n/a
