onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/globe/globe_06s.jpg	8154	680	6	n/a	680.0000	9742.0000	6.0000	n/a
4.5000	500	exp	images_meg/licorice/licorice_06s.jpg	11070	923	6	n/a	923.0000	13187.0000	6.0000	n/a
5.8500	500	exp	images_meg/sunflower/sunflower_06s.jpg	19014	1585	6	n/a	1585.0000	22380.0000	6.0000	n/a
7.5500	500	exp	images_meg/moss/moss_06s.jpg	12270	1023	6	n/a	1023.0000	14578.0000	6.0000	n/a
8.8500	500	exp	images_meg/antelope/antelope_06n.jpg	318	27	6	n/a	27.0000	373.0000	6.0000	n/a
10.5500	500	exp	images_meg/stir_fry/stir_fry_06s.jpg	18690	1558	6	n/a	1558.0000	22007.0000	6.0000	n/a
12.0500	500	exp	images_meg/costume/costume_06s.jpg	5034	420	6	n/a	420.0000	6038.0000	6.0000	n/a
13.4000	500	exp	images_meg/lightning_bug/lightning_bug_06s.jpg	11154	930	6	n/a	930.0000	13284.0000	6.0000	n/a
14.7500	500	exp	images_meg/tray/tray_06s.jpg	20466	1706	6	n/a	1706.0000	24065.0000	6.0000	n/a
16.0500	500	exp	images_meg/pelican/pelican_06s.jpg	13686	1141	6	n/a	1141.0000	16237.0000	6.0000	n/a
17.6000	500	exp	images_meg/spark_plug/spark_plug_06s.jpg	18078	1507	6	n/a	1507.0000	21315.0000	6.0000	n/a
19.3000	500	catch	images_catch_meg/catch199.jpg	22447	1855	199	n/a	n/a	n/a	n/a	0.5820
20.7000	500	exp	images_meg/honeypot/honeypot_06s.jpg	9486	791	6	n/a	791.0000	11313.0000	6.0000	n/a
22.3000	500	exp	images_meg/pillbox/pillbox_06s.jpg	14106	1176	6	n/a	1176.0000	16731.0000	6.0000	n/a
23.9000	500	test	images_test_meg/omelet_16s.jpg	22611	1077	13	163.0000	1077.0000	15323.0000	16.0000	n/a
25.2000	500	exp	images_meg/road_sign/road_sign_06s.jpg	15786	1316	6	n/a	1316.0000	18728.0000	6.0000	n/a
26.5500	500	exp	images_meg/safety_pin/safety_pin_06s.jpg	16134	1345	6	n/a	1345.0000	19126.0000	6.0000	n/a
