onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/flower/flower_05s.jpg	7433	620	5	n/a	620.0000	8942.0000	5.0000	n/a
4.7000	500	exp	images_meg/screen1/screen1_05s.jpg	16661	1389	5	n/a	1389.0000	19717.0000	5.0000	n/a
6.0500	500	exp	images_meg/zebra/zebra_05s.jpg	22217	1852	5	n/a	1852.0000	26067.0000	5.0000	n/a
7.6500	500	catch	images_catch_meg/catch119.jpg	22367	1855	119	n/a	n/a	n/a	n/a	0.5811
9.2000	500	exp	images_meg/trumpet/trumpet_05s.jpg	20657	1722	5	n/a	1722.0000	24276.0000	5.0000	n/a
10.5500	500	exp	images_meg/showerhead/showerhead_05s.jpg	17237	1437	5	n/a	1437.0000	20375.0000	5.0000	n/a
11.9000	500	test	images_test_meg/kazoo_14s.jpg	22507	865	13	59.0000	865.0000	12374.0000	14.0000	n/a
13.4500	500	exp	images_meg/calf2/calf2_05s.jpg	2909	243	5	n/a	243.0000	3605.0000	5.0000	n/a
14.8500	500	exp	images_meg/bowling_ball/bowling_ball_05s.jpg	2153	180	5	n/a	180.0000	2731.0000	5.0000	n/a
16.2500	500	exp	images_meg/bank/bank_05s.jpg	833	70	5	n/a	70.0000	1037.0000	5.0000	n/a
17.7000	500	test	images_test_meg/typewriter_13s.jpg	22540	1742	13	92.0000	1742.0000	24559.0000	13.0000	n/a
19.3000	500	exp	images_meg/gear/gear_05s.jpg	8009	668	5	n/a	668.0000	9577.0000	5.0000	n/a
20.7500	500	exp	images_meg/saxophone/saxophone_05s.jpg	16421	1369	5	n/a	1369.0000	19454.0000	5.0000	n/a
22.1000	500	exp	images_meg/penlight/penlight_05s.jpg	13769	1148	5	n/a	1148.0000	16335.0000	5.0000	n/a
23.8000	500	exp	images_meg/container/container_05s.jpg	4781	399	5	n/a	399.0000	5738.0000	5.0000	n/a
25.4500	500	catch	images_catch_meg/catch133.jpg	22381	1855	133	n/a	n/a	n/a	n/a	0.5294
27.1000	500	exp	images_meg/yak/yak_05s.jpg	22145	1846	5	n/a	1846.0000	25980.0000	5.0000	n/a
28.7500	500	exp	images_meg/torso/torso_05s.jpg	20225	1686	5	n/a	1686.0000	23790.0000	5.0000	n/a
30.4000	500	exp	images_meg/gutter/gutter_05s.jpg	8753	730	5	n/a	730.0000	10478.0000	5.0000	n/a
31.8000	500	exp	images_meg/violin/violin_05s.jpg	21173	1765	5	n/a	1765.0000	24876.0000	5.0000	n/a
33.1000	500	exp	images_meg/saucer/saucer_05s.jpg	16361	1364	5	n/a	1364.0000	19388.0000	5.0000	n/a
34.4000	500	test	images_test_meg/cotton_candy_13s.jpg	22574	422	13	126.0000	422.0000	6076.0000	13.0000	n/a
35.9000	500	exp	images_meg/llama/llama_05s.jpg	11261	939	5	n/a	939.0000	13409.0000	5.0000	n/a
37.4000	500	exp	images_meg/elbow/elbow_05s.jpg	6629	553	5	n/a	553.0000	8021.0000	5.0000	n/a
38.7500	500	exp	images_meg/bracelet2/bracelet2_05s.jpg	2261	189	5	n/a	189.0000	2864.0000	5.0000	n/a
40.2500	500	exp	images_meg/christmas_card/christmas_card_05s.jpg	4085	341	5	n/a	341.0000	4922.0000	5.0000	n/a
41.5500	500	test	images_test_meg/dolly_13s.jpg	22582	502	13	134.0000	502.0000	7260.0000	13.0000	n/a
42.9000	500	exp	images_meg/uniform/uniform_05s.jpg	20969	1748	5	n/a	1748.0000	24633.0000	5.0000	n/a
44.2500	500	catch	images_catch_meg/catch182.jpg	22430	1855	182	n/a	n/a	n/a	n/a	0.6025
45.5500	500	exp	images_meg/scanner/scanner_05s.jpg	16505	1376	5	n/a	1376.0000	19546.0000	5.0000	n/a
46.9500	500	exp	images_meg/parfait/parfait_05s.jpg	13433	1120	5	n/a	1120.0000	15925.0000	5.0000	n/a
48.5500	500	exp	images_meg/satellite/satellite_05s.jpg	16325	1361	5	n/a	1361.0000	19352.0000	5.0000	n/a
49.8500	500	catch	images_catch_meg/catch022.jpg	22270	1855	22	n/a	n/a	n/a	n/a	0.5010
51.4500	500	exp	images_meg/padlock/padlock_05s.jpg	13145	1096	5	n/a	1096.0000	15605.0000	5.0000	n/a
52.9500	500	exp	images_meg/bunkbed/bunkbed_05s.jpg	2669	223	5	n/a	223.0000	3333.0000	5.0000	n/a
54.6500	500	exp	images_meg/gravel/gravel_05n.jpg	8513	710	5	n/a	710.0000	10187.0000	5.0000	n/a
56.1000	500	exp	images_meg/anvil/anvil_05s.jpg	341	29	5	n/a	29.0000	396.0000	5.0000	n/a
57.7500	500	exp	images_meg/counter/counter_05s.jpg	5093	425	5	n/a	425.0000	6123.0000	5.0000	n/a
59.4500	500	exp	images_meg/crystal1/crystal1_05s.jpg	5453	455	5	n/a	455.0000	6573.0000	5.0000	n/a
60.9000	500	test	images_test_meg/pumpkin_21n.jpg	22524	1254	13	76.0000	1254.0000	17873.0000	21.0000	n/a
62.3000	500	catch	images_catch_meg/catch118.jpg	22366	1855	118	n/a	n/a	n/a	n/a	0.6602
64.0000	500	exp	images_meg/marker/marker_05s.jpg	11705	976	5	n/a	976.0000	13913.0000	5.0000	n/a
65.3500	500	exp	images_meg/wheelbarrow/wheelbarrow_05s.jpg	21689	1808	5	n/a	1808.0000	25468.0000	5.0000	n/a
66.7500	500	catch	images_catch_meg/catch160.jpg	22408	1855	160	n/a	n/a	n/a	n/a	n/a
68.1500	500	exp	images_meg/mouthpiece/mouthpiece_05s.jpg	12389	1033	5	n/a	1033.0000	14725.0000	5.0000	n/a
69.5000	500	exp	images_meg/tuxedo/tuxedo_05s.jpg	20861	1739	5	n/a	1739.0000	24510.0000	5.0000	n/a
70.8500	500	exp	images_meg/pumpkin/pumpkin_05s.jpg	15041	1254	5	n/a	1254.0000	17857.0000	5.0000	n/a
72.1500	500	exp	images_meg/rocking_horse/rocking_horse_05s.jpg	15869	1323	5	n/a	1323.0000	18825.0000	5.0000	n/a
73.7000	500	test	images_test_meg/balloon_19s.jpg	22556	61	13	108.0000	61.0000	914.0000	19.0000	n/a
75.3500	500	exp	images_meg/propeller/propeller_05s.jpg	14921	1244	5	n/a	1244.0000	17693.0000	5.0000	0.5589
76.8500	500	exp	images_meg/whistle/whistle_05s.jpg	21749	1813	5	n/a	1813.0000	25531.0000	5.0000	n/a
78.2500	500	exp	images_meg/faucet/faucet_05s.jpg	6881	574	5	n/a	574.0000	8298.0000	5.0000	n/a
79.7500	500	exp	images_meg/birdbath/birdbath_05s.jpg	1553	130	5	n/a	130.0000	1998.0000	5.0000	n/a
81.1500	500	exp	images_meg/hula_hoop/hula_hoop_05s.jpg	9725	811	5	n/a	811.0000	11598.0000	5.0000	n/a
82.6000	500	exp	images_meg/pulley/pulley_05s.jpg	15005	1251	5	n/a	1251.0000	17815.0000	5.0000	n/a
84.2000	500	exp	images_meg/corkboard/corkboard_05s.jpg	4925	411	5	n/a	411.0000	5904.0000	5.0000	n/a
85.9000	500	exp	images_meg/knife/knife_05s.jpg	10553	880	5	n/a	880.0000	12595.0000	5.0000	n/a
87.3000	500	test	images_test_meg/thermostat_16s.jpg	22637	1649	13	189.0000	1649.0000	23297.0000	16.0000	n/a
88.8500	500	exp	images_meg/dress/dress_05s.jpg	6221	519	5	n/a	519.0000	7531.0000	5.0000	n/a
90.4000	500	catch	images_catch_meg/catch047.jpg	22295	1855	47	n/a	n/a	n/a	n/a	0.6838
91.7000	500	exp	images_meg/bok_choy/bok_choy_05s.jpg	1877	157	5	n/a	157.0000	2402.0000	5.0000	n/a
93.2000	500	exp	images_meg/towel_rack/towel_rack_05s.jpg	20321	1694	5	n/a	1694.0000	23902.0000	5.0000	n/a
94.8000	500	exp	images_meg/stake/stake_05s.jpg	18401	1534	5	n/a	1534.0000	21681.0000	5.0000	n/a
96.4500	500	exp	images_meg/hip/hip_05s.jpg	9365	781	5	n/a	781.0000	11176.0000	5.0000	n/a
97.9000	500	test	images_test_meg/meat_13s.jpg	22604	988	13	156.0000	988.0000	14083.0000	13.0000	n/a
99.4500	500	exp	images_meg/coleslaw/coleslaw_05s.jpg	4637	387	5	n/a	387.0000	5570.0000	5.0000	n/a
100.9000	500	exp	images_meg/bongo/bongo_05s.jpg	1949	163	5	n/a	163.0000	2488.0000	5.0000	n/a
102.3000	500	exp	images_meg/cash_register/cash_register_05s.jpg	3365	281	5	n/a	281.0000	4115.0000	5.0000	n/a
103.9500	500	exp	images_meg/crow/crow_05s.jpg	5357	447	5	n/a	447.0000	6466.0000	5.0000	n/a
105.3500	500	exp	images_meg/taillight/taillight_05s.jpg	19409	1618	5	n/a	1618.0000	22843.0000	5.0000	n/a
106.8500	500	exp	images_meg/mouse1/mouse1_05s.jpg	12317	1027	5	n/a	1027.0000	14636.0000	5.0000	n/a
108.4500	500	exp	images_meg/parking_meter/parking_meter_05s.jpg	13445	1121	5	n/a	1121.0000	15946.0000	5.0000	n/a
