onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/leotard/leotard_03s.jpg	11019	919	3	n/a	919.0000	13135.0000	3.0000	n/a
4.7000	500	exp	images_meg/grasshopper/grasshopper_03s.jpg	8475	707	3	n/a	707.0000	10136.0000	3.0000	n/a
6.4000	500	exp	images_meg/monkey/monkey_03s.jpg	12207	1018	3	n/a	1018.0000	14499.0000	3.0000	n/a
7.7500	500	exp	images_meg/blowgun/blowgun_03s.jpg	1767	148	3	n/a	148.0000	2263.0000	3.0000	n/a
9.3500	500	exp	images_meg/pie/pie_03s.jpg	14019	1169	3	n/a	1169.0000	16629.0000	3.0000	n/a
10.8000	500	exp	images_meg/propeller/propeller_03s.jpg	14919	1244	3	n/a	1244.0000	17691.0000	3.0000	n/a
12.1500	500	exp	images_meg/hippopotamus/hippopotamus_03s.jpg	9375	782	3	n/a	782.0000	11186.0000	3.0000	n/a
13.7500	500	exp	images_meg/scale/scale_03s.jpg	16455	1372	3	n/a	1372.0000	19489.0000	3.0000	n/a
15.1500	500	catch	images_catch_meg/catch190.jpg	22438	1855	190	n/a	n/a	n/a	n/a	n/a
16.8000	500	exp	images_meg/toad/toad_03s.jpg	19971	1665	3	n/a	1665.0000	23498.0000	3.0000	n/a
18.2500	500	exp	images_meg/tamale/tamale_03s.jpg	19419	1619	3	n/a	1619.0000	22857.0000	3.0000	n/a
19.5500	500	exp	images_meg/hockey_stick/hockey_stick_03s.jpg	9399	784	3	n/a	784.0000	11217.0000	3.0000	n/a
21.2500	500	exp	images_meg/whale/whale_03s.jpg	21651	1805	3	n/a	1805.0000	25427.0000	3.0000	n/a
22.9500	500	exp	images_meg/telescope/telescope_03n.jpg	19683	1641	3	n/a	1641.0000	23165.0000	3.0000	n/a
24.2500	500	exp	images_meg/robe/robe_03s.jpg	15807	1318	3	n/a	1318.0000	18754.0000	3.0000	n/a
25.7000	500	exp	images_meg/penlight/penlight_03s.jpg	13767	1148	3	n/a	1148.0000	16333.0000	3.0000	n/a
27.3500	500	exp	images_meg/wing/wing_03s.jpg	21927	1828	3	n/a	1828.0000	25743.0000	3.0000	n/a
28.7500	500	exp	images_meg/dashboard/dashboard_03s.jpg	5703	476	3	n/a	476.0000	6886.0000	3.0000	n/a
30.3000	500	exp	images_meg/waffle/waffle_03s.jpg	21243	1771	3	n/a	1771.0000	24963.0000	3.0000	n/a
