onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/springboard/springboard_02s.jpg	18266	1523	2	n/a	1523.0000	21529.0000	2.0000	n/a
4.3500	500	exp	images_meg/doormat/doormat_02s.jpg	6134	512	2	n/a	512.0000	7416.0000	2.0000	n/a
5.7500	500	exp	images_meg/toucan/toucan_02s.jpg	20282	1691	2	n/a	1691.0000	23855.0000	2.0000	n/a
7.4500	500	exp	images_meg/wire/wire_02s.jpg	21938	1829	2	n/a	1829.0000	25757.0000	2.0000	n/a
9.1000	500	exp	images_meg/basketball/basketball_02s.jpg	998	84	2	n/a	84.0000	1243.0000	2.0000	n/a
10.7500	500	exp	images_meg/hamburger/hamburger_02s.jpg	8882	741	2	n/a	741.0000	10620.0000	2.0000	n/a
12.3000	500	exp	images_meg/fire_hydrant/fire_hydrant_02s.jpg	7106	593	2	n/a	593.0000	8565.0000	2.0000	n/a
13.9500	500	exp	images_meg/sorbet/sorbet_02s.jpg	17966	1498	2	n/a	1498.0000	21192.0000	2.0000	n/a
15.4000	500	exp	images_meg/swordfish/swordfish_02s.jpg	19238	1604	2	n/a	1604.0000	22659.0000	2.0000	n/a
16.9000	500	exp	images_meg/boy/boy_02s.jpg	2210	185	2	n/a	185.0000	2800.0000	2.0000	n/a
18.2000	500	exp	images_meg/figurine/figurine_02s.jpg	6986	583	2	n/a	583.0000	8432.0000	2.0000	n/a
19.9000	500	exp	images_meg/pen/pen_02s.jpg	13694	1142	2	n/a	1142.0000	16246.0000	2.0000	n/a
21.6000	500	exp	images_meg/puppy/puppy_02s.jpg	15098	1259	2	n/a	1259.0000	17929.0000	2.0000	n/a
22.9500	500	catch	images_catch_meg/catch131.jpg	22379	1855	131	n/a	n/a	n/a	n/a	0.6529
24.5000	500	exp	images_meg/kilt/kilt_02s.jpg	10466	873	2	n/a	873.0000	12490.0000	2.0000	n/a
25.8000	500	exp	images_meg/landmine/landmine_02s.jpg	10730	895	2	n/a	895.0000	12812.0000	2.0000	n/a
27.3000	500	exp	images_meg/toolbox/toolbox_02s.jpg	20126	1678	2	n/a	1678.0000	23679.0000	2.0000	n/a
28.8500	500	exp	images_meg/rabbit/rabbit_02s.jpg	15182	1266	2	n/a	1266.0000	18038.0000	2.0000	n/a
30.2500	500	exp	images_meg/cot/cot_02s.jpg	5042	421	2	n/a	421.0000	6048.0000	2.0000	n/a
31.5500	500	exp	images_meg/gate/gate_02s.jpg	7946	663	2	n/a	663.0000	9512.0000	2.0000	n/a
33.1000	500	exp	images_meg/sandbox/sandbox_02s.jpg	16250	1355	2	n/a	1355.0000	19272.0000	2.0000	n/a
34.7500	500	exp	images_meg/soldering_iron/soldering_iron_02s.jpg	17930	1495	2	n/a	1495.0000	21153.0000	2.0000	n/a
36.4000	500	exp	images_meg/corsage/corsage_02s.jpg	5006	418	2	n/a	418.0000	6001.0000	2.0000	n/a
37.8000	500	exp	images_meg/measuring_cup/measuring_cup_02s.jpg	11834	987	2	n/a	987.0000	14060.0000	2.0000	n/a
39.4000	500	catch	images_catch_meg/catch135.jpg	22383	1855	135	n/a	n/a	n/a	n/a	0.5891
40.8000	500	exp	images_meg/peeler/peeler_02s.jpg	13658	1139	2	n/a	1139.0000	16206.0000	2.0000	n/a
42.2500	500	exp	images_meg/duck/duck_02s.jpg	6302	526	2	n/a	526.0000	7628.0000	2.0000	n/a
43.9000	500	exp	images_meg/gramophone/gramophone_02s.jpg	8390	700	2	n/a	700.0000	10021.0000	2.0000	n/a
