onset	duration	trial_type	file_path	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	RT
3.0000	500	exp	images_meg/windshield/windshield_12s.jpg	21852	1821	12	n/a	1821.0000	25644.0000	12.0000	n/a
4.5000	500	test	images_test_meg/mango_13s.jpg	22512	967	13	64.0000	967.0000	13786.0000	13.0000	n/a
6.1000	500	exp	images_meg/brownie/brownie_12s.jpg	2460	205	12	n/a	205.0000	3097.0000	12.0000	n/a
7.5500	500	test	images_test_meg/sundial_13s.jpg	22630	1584	13	182.0000	1584.0000	22373.0000	13.0000	n/a
9.1500	500	test	images_test_meg/blind_19s.jpg	22462	141	13	14.0000	141.0000	2159.0000	19.0000	n/a
10.5000	500	exp	images_meg/coffin/coffin_12s.jpg	4608	384	12	n/a	384.0000	5537.0000	12.0000	n/a
12.2000	500	exp	images_meg/seatbelt/seatbelt_12s.jpg	16800	1400	12	n/a	1400.0000	19889.0000	12.0000	n/a
13.6000	500	exp	images_meg/vase/vase_12n.jpg	21048	1754	12	n/a	1754.0000	24722.0000	12.0000	n/a
15.0500	500	exp	images_meg/sombrero/sombrero_12s.jpg	17952	1496	12	n/a	1496.0000	21177.0000	12.0000	n/a
16.3500	500	exp	images_meg/pelican/pelican_12s.jpg	13692	1141	12	n/a	1141.0000	16243.0000	12.0000	n/a
18.0000	500	catch	images_catch_meg/catch011.jpg	22259	1855	11	n/a	n/a	n/a	n/a	0.4438
19.6500	500	exp	images_meg/tank2/tank2_12s.jpg	19464	1622	12	n/a	1622.0000	22913.0000	12.0000	n/a
21.0500	500	exp	images_meg/tile/tile_12s.jpg	19932	1661	12	n/a	1661.0000	23451.0000	12.0000	n/a
22.4500	500	exp	images_meg/film/film_12s.jpg	7044	587	12	n/a	587.0000	8490.0000	12.0000	n/a
23.9000	500	exp	images_meg/washcloth/washcloth_12s.jpg	21408	1784	12	n/a	1784.0000	25155.0000	12.0000	n/a
25.5500	500	test	images_test_meg/ashtray_14n.jpg	22451	42	13	3.0000	42.0000	591.0000	14.0000	n/a
27.0500	500	catch	images_catch_meg/catch098.jpg	22346	1855	98	n/a	n/a	n/a	n/a	0.4964
28.5500	500	exp	images_meg/paper_towel/paper_towel_12s.jpg	13392	1116	12	n/a	1116.0000	15880.0000	12.0000	n/a
29.8500	500	exp	images_meg/traffic_light/traffic_light_12s.jpg	20364	1697	12	n/a	1697.0000	23946.0000	12.0000	n/a
31.1500	500	catch	images_catch_meg/catch024.jpg	22272	1855	24	n/a	n/a	n/a	n/a	0.4607
32.4500	500	exp	images_meg/crib/crib_12s.jpg	5304	442	12	n/a	442.0000	6400.0000	12.0000	n/a
